,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2248,1700.0,1.0,10.0,0.51,11.0,350,3.0
2249,400.0,3.0,0.0,1.3,2.0,177,0.0
2250,406.0,3.0,2.0,0.05,3.0,363,1.0
2251,1623.0,2.0,3.0,0.07,1.0,89,0.0
2252,219.0,3.0,46.0,1.0,1.0,331,5.0
2253,290.0,1.0,21.0,0.47,4.0,17,0.0
2254,671.0,1.0,15.4,4.25,8.0,354,20.0
2255,200.0,1.0,1.0,0.03,1.0,177,0.0
2256,224.0,2.0,6.0,0.14,2.0,62,0.0
2257,629.0,1.0,11.0,0.31,3.0,364,0.0
2258,460.0,3.0,34.0,0.75,1.0,86,0.0
2259,400.0,2.0,5.0,0.11,1.0,347,0.0
2260,631.0,1.0,82.0,1.82,28.0,172,1.0
2261,390.0,1.0,54.0,1.23,11.0,357,11.0
2262,1900.0,1.0,2.0,0.06,2.0,365,0.0
2263,260.0,1.0,49.0,1.11,4.0,335,0.0
2264,350.0,2.0,4.0,0.1,1.0,363,0.0
2265,600.0,6.0,0.0,1.3,2.0,365,0.0
2266,600.0,1.0,0.0,1.3,1.0,90,0.0
2267,1300.0,1.0,2.0,0.05,1.0,88,0.0
2268,1000.0,2.0,0.0,1.3,1.0,365,0.0
2269,600.0,1.0,1.0,0.03,2.0,179,0.0
2270,629.0,1.0,21.0,0.75,3.0,355,13.0
2271,600.0,1.0,0.0,1.3,2.0,178,0.0
2272,591.0,1.0,53.0,1.2,23.0,356,5.0
2273,1000.0,1.0,1.0,0.03,1.0,29,0.0
2274,300.0,2.0,85.0,1.85,2.0,362,11.0
2275,550.0,1.0,98.0,2.17,2.0,0,12.0
2276,300.0,1.0,21.0,0.52,5.0,78,0.0
2277,350.0,1.0,14.0,0.31,9.0,348,2.0
2278,350.0,2.0,46.0,1.04,2.0,361,5.0
2279,200.0,2.9,0.0,1.3,1.0,364,0.0
2280,400.0,2.0,46.0,1.04,1.0,283,12.0
2281,300.0,1.0,2.0,0.06,1.0,89,0.0
2282,614.0,3.0,17.0,0.38,12.0,332,0.0
2283,350.0,1.0,1.0,0.04,9.0,348,0.0
2284,435.0,1.0,4.0,0.09,2.0,364,1.0
2285,632.0,2.0,40.0,0.9,6.0,311,1.0
2286,1329.0,4.0,8.0,0.21,1.0,356,0.0
2287,550.0,1.0,96.0,2.1,3.0,293,1.0
2288,807.0,1.0,66.0,1.51,3.0,362,12.0
2289,216.0,2.0,89.0,1.95,1.0,172,48.0
2290,400.0,1.0,103.0,2.23,18.0,8,47.0
2291,999.0,2.0,5.0,0.11,1.0,89,0.0
2292,200.0,3.0,0.0,1.3,2.0,364,0.0
2293,714.0,5.0,17.0,0.38,4.0,264,4.0
2294,452.0,6.0,6.0,0.13,1.0,325,2.0
2295,250.0,28.0,27.0,0.67,1.0,142,11.0
2296,206.0,4.0,6.0,0.21,2.0,80,1.0
2297,350.0,5.0,23.0,0.51,2.0,360,6.0
2298,300.0,2.0,0.0,1.3,1.0,364,0.0
2299,514.0,2.0,22.0,0.49,1.0,0,0.0
2300,400.0,1.0,3.0,0.07,1.0,90,0.0
2301,500.0,4.0,22.0,0.51,1.0,172,5.0
2302,225.0,2.0,11.0,0.28,1.0,312,0.0
2303,1533.0,1.0,26.0,0.58,3.0,364,1.0
2304,400.0,1.0,5.0,0.11,2.0,325,0.0
2305,380.0,15.0,0.0,1.3,1.0,173,0.0
2306,600.0,2.0,92.0,2.01,5.0,140,22.0
2307,277.0,1.0,70.0,1.58,4.0,337,26.0
2308,274.0,1.0,111.0,2.5,4.0,334,50.0
2309,366.0,2.0,26.0,0.57,1.0,83,8.0
2310,500.0,1.0,20.0,0.44,28.0,204,0.0
2311,299.0,20.0,0.0,1.3,1.0,269,0.0
2312,348.0,2.0,89.0,2.17,1.0,75,31.0
2313,250.0,5.0,28.0,0.62,3.0,165,2.0
2314,450.0,2.0,88.0,1.92,1.0,203,0.0
2315,500.0,3.0,1.0,0.02,1.0,365,0.0
2316,1049.0,1.0,1.0,0.03,28.0,294,0.0
2317,490.0,1.0,15.4,3.77,2.0,362,48.0
2318,710.0,1.0,15.0,0.36,2.0,364,0.0
2319,300.0,2.0,0.0,1.3,1.0,88,0.0
2320,200.0,1.0,5.0,0.11,2.0,108,0.0
2321,271.0,1.0,102.0,2.25,2.0,344,16.0
2322,250.0,3.0,0.0,1.3,2.0,108,0.0
2323,1800.0,1.0,1.0,0.02,22.0,365,0.0
2324,450.0,2.0,5.0,0.11,3.0,363,0.0
2325,350.0,3.0,2.0,0.04,1.0,89,0.0
2326,500.0,4.0,2.0,0.05,1.0,85,0.0
2327,300.0,1.0,0.0,1.3,1.0,180,0.0
2328,580.0,4.0,0.0,1.3,1.0,90,0.0
2329,514.0,2.0,4.0,0.09,1.0,364,0.0
2330,1000.0,10.0,1.0,0.02,1.0,180,0.0
2331,315.0,1.0,6.0,0.21,2.0,263,2.0
2332,1900.0,1.0,0.0,1.3,22.0,365,0.0
2333,643.0,1.0,65.0,1.44,2.0,331,14.0
2334,315.0,2.0,59.0,1.38,1.0,38,2.0
2335,390.0,1.0,38.0,0.85,7.0,0,8.0
2336,500.0,1.0,0.0,1.3,2.0,312,0.0
2337,495.0,2.0,45.0,1.0,3.0,363,4.0
2338,750.0,1.0,2.0,0.05,1.0,364,0.0
2339,300.0,1.0,28.0,0.62,5.0,365,15.0
2340,500.0,1.0,0.0,1.3,1.0,179,0.0
2341,733.0,1.0,0.0,1.3,22.0,179,0.0
2342,1600.0,1.0,0.0,1.3,22.0,179,0.0
2343,449.0,1.0,0.0,1.3,22.0,360,0.0
2344,370.0,3.0,4.0,0.1,1.0,0,3.0
2345,500.0,1.0,0.0,1.3,1.0,358,0.0
2346,507.0,1.0,0.0,1.3,1.0,356,0.0
2347,499.0,1.0,42.0,2.92,22.0,360,40.0
2348,1900.0,1.0,0.0,1.3,22.0,179,0.0
2349,643.0,1.0,57.0,1.26,28.0,321,23.0
2350,457.0,4.0,61.0,1.39,1.0,50,15.0
2351,495.0,2.0,21.0,0.52,3.0,363,1.0
2352,4132.0,1.0,0.0,1.3,3.0,365,0.0
2353,495.0,2.0,28.0,0.62,3.0,359,5.0
2354,1900.0,1.0,0.0,1.3,22.0,179,0.0
2355,259.0,1.0,8.0,0.18,9.0,351,6.0
2356,450.0,1.0,74.0,1.66,2.0,0,3.0
2357,1400.0,1.0,0.0,1.3,22.0,179,0.0
2358,757.0,1.0,3.0,0.07,2.0,258,0.0
2359,1900.0,1.0,0.0,1.3,22.0,179,0.0
2360,273.0,3.0,29.0,0.65,1.0,0,0.0
2361,260.0,1.0,28.0,0.71,2.0,293,10.0
2362,655.0,2.0,9.0,0.2,5.0,327,0.0
2363,1900.0,1.0,0.0,1.3,22.0,179,0.0
2364,1900.0,1.0,0.0,1.3,22.0,179,0.0
2365,450.0,3.0,16.0,1.38,4.0,323,16.0
2366,478.0,1.0,10.0,1.32,22.0,176,10.0
2367,1900.0,1.0,0.0,1.3,22.0,365,0.0
2368,1463.0,1.0,3.0,0.07,22.0,365,0.0
2369,264.0,5.0,20.0,0.45,4.0,89,2.0
2370,1800.0,1.0,2.0,0.04,22.0,365,1.0
2371,1500.0,10.0,0.0,1.3,1.0,364,0.0
2372,311.0,1.0,0.0,1.3,1.0,356,0.0
2373,300.0,2.0,2.0,0.04,1.0,364,0.0
2374,707.0,2.0,18.0,0.41,3.0,340,1.0
2375,700.0,1.0,0.0,1.3,1.0,90,0.0
2376,450.0,1.0,33.0,0.73,28.0,294,0.0
2377,628.0,1.0,17.0,0.38,28.0,363,0.0
2378,834.0,1.0,25.0,0.56,3.0,363,2.0
2379,593.0,1.0,30.0,0.67,28.0,361,12.0
2380,450.0,1.0,3.0,0.1,1.0,18,0.0
2381,537.0,1.0,45.0,1.0,28.0,329,2.0
2382,275.0,7.0,0.0,1.3,1.0,365,0.0
2383,450.0,1.0,6.0,0.13,2.0,355,0.0
2384,225.0,20.0,5.0,0.11,1.0,363,0.0
2385,200.0,30.0,0.0,1.3,1.0,358,0.0
2386,5476.0,1.0,0.0,1.3,1.0,365,0.0
2387,400.0,3.0,5.0,0.12,1.0,66,0.0
2388,500.0,2.0,8.0,0.19,3.0,339,0.0
2389,390.0,5.0,17.0,0.38,10.0,140,0.0
2390,900.0,1.0,18.0,0.41,5.0,365,9.0
2391,400.0,1.0,1.0,0.03,2.0,365,0.0
2392,400.0,1.0,1.0,0.03,3.0,176,0.0
2393,808.0,3.0,0.0,1.3,1.0,362,0.0
2394,530.0,1.0,4.0,0.45,5.0,365,4.0
2395,486.0,2.0,0.0,1.3,1.0,365,0.0
2396,230.0,1.0,10.0,0.23,1.0,365,0.0
2397,650.0,1.0,0.0,1.3,1.0,30,0.0
2398,300.0,3.0,0.0,1.3,5.0,272,0.0
2399,450.0,1.0,0.0,1.3,1.0,180,0.0
2400,3000.0,1.0,0.0,1.3,22.0,179,0.0
2401,320.0,2.0,26.0,0.58,1.0,0,0.0
2402,400.0,1.0,0.0,1.3,3.0,180,0.0
2403,1143.0,1.0,0.0,1.3,1.0,179,0.0
2404,1115.0,2.0,8.0,0.18,1.0,364,1.0
2405,250.0,3.0,8.0,0.18,1.0,26,0.0
2406,450.0,2.0,10.0,0.23,1.0,108,0.0
2407,220.0,2.0,26.0,0.61,3.0,263,5.0
2408,230.0,5.0,34.0,0.77,1.0,80,6.0
2409,250.0,20.0,0.0,1.3,3.0,88,0.0
2410,350.0,3.0,3.0,0.73,1.0,37,3.0
2411,1700.0,1.0,5.0,0.11,4.0,365,0.0
2412,400.0,2.0,30.0,0.98,2.0,200,18.0
2413,579.0,3.0,0.0,1.3,1.0,365,0.0
2414,950.0,1.0,32.0,0.72,1.0,363,0.0
2415,464.0,1.0,106.0,2.39,1.0,2,0.0
2416,378.0,1.0,15.4,5.32,1.0,360,61.0
2417,207.0,1.0,15.4,3.92,1.0,299,27.0
2418,560.0,3.0,1.0,0.04,1.0,89,0.0
2419,250.0,1.0,0.0,1.3,3.0,326,0.0
2420,890.0,1.0,0.0,1.3,1.0,281,0.0
2421,250.0,1.0,1.0,0.36,1.0,363,1.0
2422,420.0,31.0,2.0,0.05,1.0,356,0.0
2423,400.0,2.0,0.0,1.3,2.0,232,0.0
2424,1700.0,1.0,4.0,0.09,4.0,365,0.0
2425,750.0,1.0,0.0,1.3,1.0,364,0.0
2426,205.0,30.0,4.0,0.11,1.0,364,2.0
2427,600.0,1.0,2.0,0.05,3.0,365,0.0
2428,400.0,2.0,23.0,0.51,3.0,72,14.0
2429,935.0,2.0,0.0,1.3,1.0,89,0.0
2430,250.0,1.0,1.0,0.32,2.0,365,1.0
2431,345.0,2.0,0.0,1.3,1.0,0,0.0
2432,3500.0,2.0,0.0,1.3,2.0,180,0.0
2433,565.0,7.0,0.0,1.3,1.0,365,0.0
2434,590.0,1.0,15.4,5.19,29.0,344,42.0
2435,900.0,1.0,0.0,1.3,1.0,179,0.0
2436,500.0,3.0,0.0,1.3,2.0,89,0.0
2437,404.0,2.0,0.0,1.3,2.0,0,0.0
2438,1800.0,1.0,0.0,1.3,22.0,364,0.0
2439,300.0,3.0,0.0,1.3,1.0,51,0.0
2440,1800.0,1.0,0.0,1.3,22.0,179,0.0
2441,675.0,1.0,3.0,0.07,1.0,364,0.0
2442,490.0,2.0,1.0,0.02,2.0,87,0.0
2443,1900.0,1.0,1.0,0.34,22.0,179,1.0
2444,500.0,1.0,0.0,1.3,1.0,267,0.0
2445,1501.0,1.0,0.0,1.3,2.0,78,0.0
2446,3260.0,1.0,1.0,0.02,3.0,365,0.0
2447,1569.0,2.0,59.0,1.35,19.0,118,17.0
2448,2500.0,3.0,0.0,1.3,1.0,365,0.0
2449,200.0,30.0,0.0,1.3,1.0,270,0.0
2450,304.0,1.0,17.0,0.39,2.0,364,0.0
2451,550.0,1.0,24.0,0.55,4.0,364,0.0
2452,450.0,1.0,0.0,1.3,2.0,363,0.0
2453,303.0,30.0,12.0,0.28,2.0,148,0.0
2454,325.0,1.0,9.0,0.21,1.0,81,3.0
2455,3500.0,1.0,0.0,1.3,1.0,180,0.0
2456,608.0,2.0,19.0,0.44,2.0,171,0.0
2457,2500.0,2.0,5.0,0.12,1.0,0,1.0
2458,548.0,1.0,6.0,0.14,2.0,365,0.0
2459,407.0,2.0,72.0,1.68,3.0,247,29.0
2460,306.0,3.0,8.0,0.18,1.0,360,1.0
2461,350.0,3.0,2.0,0.59,2.0,151,2.0
2462,299.0,1.0,63.0,1.45,1.0,180,13.0
2463,450.0,1.0,57.0,1.42,2.0,326,31.0
2464,500.0,1.0,15.4,6.38,2.0,287,5.9
2465,900.0,3.0,1.0,0.02,2.0,365,0.0
2466,750.0,5.0,12.0,0.3,1.0,324,2.0
2467,450.0,1.0,2.0,0.05,1.0,365,0.0
2468,350.0,3.0,37.0,1.22,2.0,326,23.0
2469,350.0,2.0,1.0,0.02,2.0,88,0.0
2470,393.0,1.0,150.0,3.42,4.0,86,49.0
2471,333.0,1.0,43.0,0.99,2.0,351,17.0
2472,500.0,1.0,16.0,0.5,1.0,311,15.0
2473,220.0,2.0,15.0,0.36,3.0,10,0.0
2474,429.0,2.0,0.0,1.3,1.0,90,0.0
2475,669.0,1.0,18.0,0.42,3.0,171,0.0
2476,550.0,1.0,20.0,0.51,1.0,176,7.0
2477,250.0,7.0,0.0,1.3,3.0,179,0.0
2478,700.0,1.0,0.0,1.3,1.0,179,0.0
2479,1500.0,3.0,0.0,1.3,1.0,173,0.0
2480,260.0,3.0,0.0,1.3,1.0,179,0.0
2481,350.0,3.0,0.0,1.3,1.0,158,0.0
2482,295.0,2.0,18.0,0.42,3.0,0,9.0
2483,225.0,7.0,0.0,1.3,3.0,172,0.0
2484,690.0,2.0,33.0,0.76,2.0,18,2.0
2485,224.0,7.0,4.0,0.13,3.0,178,1.0
2486,659.0,1.0,18.0,0.42,28.0,283,3.0
2487,1300.0,4.0,0.0,1.3,1.0,365,0.0
2488,340.0,1.0,9.0,0.21,1.0,179,0.0
2489,400.0,2.0,0.0,1.3,2.0,47,0.0
2490,300.0,4.0,32.0,0.73,2.0,341,6.0
2491,222.0,3.0,0.0,1.3,1.0,90,0.0
2492,505.0,1.0,23.0,0.53,7.0,323,0.0
2493,300.0,1.0,2.0,0.05,2.0,364,0.0
2494,768.0,2.0,0.0,1.3,1.0,180,0.0
2495,800.0,2.0,2.0,0.06,1.0,107,0.0
2496,650.0,2.0,4.0,0.47,1.0,364,4.0
2497,500.0,20.0,0.0,1.3,3.0,365,0.0
2498,250.0,2.0,11.0,0.27,5.0,365,5.0
2499,320.0,1.0,15.0,0.35,1.0,365,0.0
2500,450.0,2.0,8.0,0.2,1.0,10,0.0
2501,349.0,2.0,5.0,0.13,3.0,176,3.0
2502,250.0,9.0,0.0,1.3,1.0,365,0.0
2503,485.0,2.0,23.0,0.53,1.0,326,6.0
2504,392.0,2.0,2.0,0.05,1.0,264,1.0
2505,550.0,2.0,11.0,0.26,1.0,88,2.0
2506,600.0,2.0,5.0,0.12,13.0,362,2.0
2507,875.0,6.0,0.0,1.3,1.0,179,0.0
2508,473.0,3.0,17.0,0.57,3.0,62,2.0
2509,450.0,2.0,0.0,1.3,1.0,88,0.0
2510,250.0,2.0,1.0,0.03,2.0,364,0.0
2511,250.0,2.0,3.0,0.09,2.0,365,1.0
2512,450.0,1.0,20.0,0.48,2.0,171,1.0
2513,590.0,1.0,0.0,1.3,2.0,363,0.0
2514,450.0,1.0,0.0,1.3,2.0,364,0.0
2515,525.0,1.0,101.0,2.31,1.0,90,7.0
2516,390.0,1.0,49.0,1.16,11.0,364,9.0
2517,500.0,2.0,0.0,1.3,1.0,365,0.0
2518,599.0,1.0,106.0,2.47,1.0,72,2.0
2519,1526.0,1.0,4.0,0.14,12.0,193,0.0
2520,300.0,2.0,2.0,0.12,1.0,365,1.0
2521,390.0,1.0,78.0,1.83,1.0,168,31.0
2522,500.0,1.0,0.0,1.3,1.0,364,0.0
2523,654.0,1.0,78.0,1.8,4.0,360,13.0
2524,620.0,1.0,2.0,0.05,6.0,313,0.0
2525,260.0,30.0,13.0,0.31,3.0,357,2.0
2526,600.0,1.0,4.0,0.09,3.0,122,0.0
2527,512.0,4.0,66.0,1.51,3.0,76,35.0
2528,450.0,1.0,2.0,0.12,1.0,0,0.0
2529,533.0,2.0,0.0,1.3,2.0,88,0.0
2530,222.0,1.0,30.0,0.7,1.0,202,0.0
2531,464.0,3.0,20.0,0.48,12.0,346,8.0
2532,800.0,2.0,1.0,0.03,2.0,358,0.0
2533,300.0,1.0,10.0,0.26,1.0,139,0.0
2534,999.0,2.0,0.0,1.3,6.0,365,0.0
2535,464.0,1.0,27.0,0.64,1.0,364,1.0
2536,280.0,1.0,2.0,0.05,1.0,89,0.0
2537,290.0,1.0,93.0,2.14,2.0,268,35.0
2538,399.0,1.0,6.0,0.15,1.0,179,2.0
2539,350.0,3.0,0.0,1.3,1.0,179,0.0
2540,400.0,3.0,0.0,1.3,1.0,365,0.0
2541,1900.0,1.0,20.0,0.49,7.0,364,5.0
2542,457.0,1.0,15.4,4.88,13.0,356,59.0
2543,257.0,1.0,38.0,0.9,1.0,147,17.0
2544,4200.0,1.0,0.0,1.3,7.0,363,0.0
2545,586.0,1.0,6.0,0.14,1.0,365,0.0
2546,390.0,1.0,38.0,0.88,11.0,356,9.0
2547,232.0,1.0,9.0,0.22,1.0,240,0.0
2548,500.0,2.0,9.0,0.21,1.0,88,0.0
2549,500.0,5.0,45.0,1.1,1.0,325,21.0
2550,318.0,1.0,63.0,1.85,2.0,80,28.0
2551,250.0,28.0,2.0,0.06,8.0,0,0.0
2552,303.0,1.0,86.0,2.1,9.0,174,48.0
2553,420.0,2.0,18.0,0.44,1.0,89,3.0
2554,529.0,1.0,106.0,2.66,9.0,179,43.0
2555,550.0,2.0,18.0,0.47,9.0,326,3.0
2556,403.0,1.0,115.0,2.7,9.0,170,36.0
2557,415.0,28.0,8.0,0.2,1.0,154,2.0
2558,470.0,1.0,99.0,2.34,9.0,172,40.0
2559,250.0,1.0,0.0,1.3,1.0,90,0.0
2560,800.0,2.0,15.4,4.49,3.0,337,26.0
2561,326.0,2.0,0.0,1.3,1.0,365,0.0
2562,313.0,3.0,9.0,0.21,18.0,345,1.0
2563,280.0,7.0,6.0,0.14,2.0,318,0.0
2564,299.0,4.0,15.0,0.38,4.0,1,7.0
2565,550.0,2.0,8.0,0.22,9.0,355,2.0
2566,420.0,2.0,18.0,0.43,3.0,325,3.0
2567,300.0,1.0,9.0,0.21,2.0,179,1.0
2568,300.0,1.0,12.0,0.29,2.0,179,8.0
2569,450.0,1.0,134.0,3.24,2.0,331,41.0
2570,225.0,28.0,3.0,0.07,8.0,30,1.0
2571,500.0,3.0,1.0,0.03,2.0,170,0.0
2572,250.0,5.0,22.0,0.51,4.0,55,0.0
2573,300.0,7.0,4.0,0.1,1.0,354,0.0
2574,800.0,1.0,3.0,0.32,1.0,12,3.0
2575,579.0,2.0,3.0,0.07,1.0,287,1.0
2576,799.0,3.0,0.0,1.3,6.0,365,0.0
2577,600.0,1.0,1.0,0.03,1.0,105,0.0
2578,533.0,1.0,145.0,5.15,2.0,361,74.0
2579,250.0,1.0,52.0,1.24,11.0,360,24.0
2580,420.0,4.0,0.0,1.3,1.0,177,0.0
2581,784.0,2.0,10.0,0.31,9.0,364,0.0
2582,430.0,2.0,24.0,0.57,1.0,25,7.0
2583,700.0,1.0,7.0,0.17,1.0,365,0.0
2584,251.0,2.0,93.0,2.24,2.0,293,29.0
2585,700.0,7.0,0.0,1.3,1.0,180,0.0
2586,249.0,2.0,15.0,0.44,11.0,270,1.0
2587,2800.0,2.9,0.0,1.3,1.0,365,0.0
2588,295.0,3.0,1.0,0.16,5.0,80,1.0
2589,280.0,1.0,32.0,0.77,4.0,337,19.0
2590,268.0,1.0,6.0,0.15,1.0,136,0.0
2591,410.0,3.0,52.0,1.31,10.0,356,21.0
2592,699.0,2.0,145.0,3.5,1.0,229,49.0
2593,365.0,1.0,11.0,0.26,7.0,194,3.0
2594,250.0,3.0,15.0,0.36,1.0,149,2.0
2595,250.0,1.0,9.0,0.22,2.0,364,0.0
2596,350.0,2.0,2.0,0.05,1.0,358,1.0
2597,490.0,1.0,79.0,1.91,1.0,169,2.0
2598,640.0,1.0,63.0,1.5,3.0,151,12.0
2599,250.0,1.0,5.0,0.13,1.0,324,2.0
2600,1500.0,1.0,3.0,0.07,1.0,180,0.0
2601,348.0,5.0,0.0,1.3,1.0,90,0.0
2602,300.0,1.0,2.0,0.06,1.0,363,0.0
2603,260.0,2.0,8.0,0.2,1.0,137,0.0
2604,400.0,1.0,15.0,0.53,1.0,359,14.0
2605,550.0,1.0,88.0,2.17,1.0,177,34.0
2606,305.0,1.0,124.0,2.95,3.0,173,42.0
2607,450.0,7.0,0.0,1.3,1.0,179,0.0
2608,3000.0,1.0,0.0,1.3,7.0,365,0.0
2609,450.0,2.0,26.0,0.62,2.0,60,0.0
2610,300.0,3.0,1.0,0.04,2.0,0,0.0
2611,1000.0,1.0,39.0,1.01,7.0,365,6.0
2612,379.0,2.0,1.0,0.02,1.0,0,0.0
2613,539.0,1.0,115.0,2.84,2.0,356,62.0
2614,450.0,1.0,37.0,0.89,7.0,365,11.0
2615,465.0,2.0,9.0,0.22,2.0,88,0.0
2616,700.0,2.0,0.0,1.3,4.0,0,0.0
2617,5509.0,1.0,0.0,1.3,3.0,365,0.0
2618,500.0,1.0,35.0,0.86,7.0,90,8.0
2619,500.0,3.0,6.0,0.15,4.0,265,0.0
2620,899.0,1.0,0.0,1.3,1.0,0,0.0
2621,500.0,1.0,12.0,0.3,7.0,356,4.0
2622,811.0,2.0,0.0,1.3,6.0,118,0.0
2623,700.0,1.0,1.0,0.13,1.0,365,1.0
2624,1000.0,1.0,21.0,0.54,7.0,365,7.0
2625,811.0,2.0,0.0,1.3,6.0,23,0.0
2626,811.0,2.0,0.0,1.3,6.0,23,0.0
2627,350.0,1.0,28.0,0.68,1.0,0,0.0
2628,230.0,5.0,10.0,0.26,4.0,362,3.0
2629,279.0,2.0,0.0,1.3,2.0,179,0.0
2630,483.0,1.0,100.0,2.4,9.0,160,36.0
2631,404.0,1.0,73.0,1.89,9.0,147,33.0
2632,850.0,2.0,1.0,0.03,1.0,180,0.0
2633,369.0,1.0,67.0,1.63,9.0,171,28.0
2634,347.0,1.0,86.0,2.11,9.0,171,41.0
2635,699.0,1.0,138.0,3.3,6.0,113,1.0
2636,387.0,1.0,104.0,2.54,9.0,178,47.0
2637,850.0,1.0,13.0,0.36,1.0,179,1.0
2638,534.0,2.0,77.0,1.88,1.0,27,15.0
2639,210.0,2.0,26.0,0.64,3.0,171,11.0
2640,646.0,1.0,5.0,0.12,6.0,0,1.0
2641,606.0,1.0,9.0,0.22,6.0,0,0.0
2642,320.0,1.0,28.0,0.96,1.0,315,22.0
2643,280.0,1.0,5.0,0.16,1.0,84,4.0
2644,512.0,1.0,46.0,1.12,28.0,328,17.0
2645,842.0,1.0,145.0,3.51,7.0,173,39.0
2646,850.0,1.0,10.0,0.24,1.0,140,0.0
2647,707.0,1.0,8.0,0.19,6.0,0,0.0
2648,275.0,5.0,55.0,1.34,5.0,352,5.0
2649,261.0,2.0,33.0,0.8,1.0,51,0.0
2650,435.0,1.0,30.0,0.72,2.0,294,10.0
2651,399.0,1.0,12.0,0.29,18.0,365,2.0
2652,350.0,1.0,132.0,3.16,1.0,113,22.0
2653,209.0,3.0,6.0,0.15,3.0,10,0.0
2654,550.0,2.0,17.0,0.41,9.0,355,2.0
2655,400.0,1.0,1.0,0.03,1.0,2,0.0
2656,410.0,1.0,0.0,1.3,1.0,180,0.0
2657,270.0,12.0,6.0,0.16,5.0,171,0.0
2658,550.0,1.0,15.4,5.63,4.0,81,70.0
2659,606.0,1.0,2.0,0.05,6.0,0,0.0
2660,707.0,1.0,6.0,0.14,6.0,0,0.0
2661,300.0,12.0,6.0,0.15,5.0,230,3.0
2662,410.0,3.0,10.0,0.24,1.0,359,1.0
2663,750.0,1.0,1.0,0.02,1.0,88,0.0
2664,480.0,1.0,7.0,0.2,2.0,18,0.0
2665,614.0,1.0,40.0,0.96,28.0,264,2.0
2666,200.0,30.0,0.0,1.3,2.0,364,0.0
2667,400.0,2.0,0.0,1.3,1.0,365,0.0
2668,680.0,2.0,3.0,0.32,2.0,215,3.0
2669,913.0,2.0,1.0,0.02,1.0,179,0.0
2670,606.0,2.0,0.0,1.3,1.0,80,0.0
2671,400.0,1.0,0.0,1.3,1.0,269,0.0
2672,1131.0,2.0,43.0,1.05,7.0,357,15.0
2673,550.0,2.0,25.0,0.61,1.0,0,8.0
2674,430.0,1.0,57.0,1.38,3.0,171,5.0
2675,404.0,3.0,8.0,2.79,1.0,131,8.0
2676,350.0,1.0,0.0,1.3,4.0,365,0.0
2677,505.0,14.0,8.0,0.19,1.0,61,4.0
2678,276.0,1.0,93.0,2.37,2.0,39,32.0
2679,719.0,2.0,57.0,1.39,7.0,332,25.0
2680,267.0,1.0,1.0,0.02,1.0,170,0.0
2681,280.0,1.0,85.0,2.04,1.0,362,4.0
2682,204.0,1.0,41.0,0.99,2.0,0,10.0
2683,400.0,1.0,5.0,0.13,1.0,88,0.0
2684,880.0,1.0,4.0,0.11,3.0,365,0.0
2685,200.0,30.0,0.0,1.3,1.0,365,0.0
2686,699.0,4.0,5.0,0.13,2.0,160,1.0
2687,470.0,2.0,18.0,0.44,1.0,180,1.0
2688,590.0,2.0,23.0,0.55,3.0,365,5.0
2689,450.0,2.0,2.0,0.05,1.0,179,0.0
2690,828.0,2.0,53.0,1.29,7.0,347,26.0
2691,1451.0,2.0,61.0,1.5,7.0,355,23.0
2692,225.0,7.0,22.0,0.55,1.0,96,11.0
2693,1500.0,6.0,10.0,0.25,7.0,141,0.0
2694,459.0,3.0,55.0,1.37,1.0,171,16.0
2695,932.0,2.0,57.0,1.42,7.0,337,18.0
2696,1131.0,2.0,36.0,0.88,7.0,350,5.0
2697,299.0,2.0,7.0,0.17,1.0,139,0.0
2698,600.0,5.0,5.0,0.15,1.0,80,0.0
2699,1217.0,2.0,17.0,0.42,7.0,342,4.0
2700,200.0,1.0,2.0,0.05,2.0,171,0.0
2701,480.0,2.0,9.0,0.23,5.0,350,2.0
2702,231.0,1.0,28.0,0.67,1.0,341,11.0
2703,475.0,1.0,0.0,1.3,1.0,363,0.0
2704,200.0,1.0,0.0,1.3,1.0,364,0.0
2705,350.0,1.0,0.0,1.3,4.0,365,0.0
2706,450.0,3.0,9.0,0.32,5.0,350,6.0
2707,1325.0,1.0,7.0,0.17,2.0,179,0.0
2708,269.0,1.0,57.0,1.37,9.0,355,23.0
2709,300.0,1.0,24.0,2.9,2.0,356,24.0
2710,494.0,1.0,81.0,1.99,1.0,356,39.0
2711,740.0,60.0,3.0,0.09,1.0,363,0.0
2712,700.0,3.0,7.0,0.18,2.0,365,2.0
2713,480.0,2.0,3.0,0.07,2.0,365,0.0
2714,304.0,1.0,0.0,1.3,1.0,178,0.0
2715,420.0,1.0,5.0,0.12,1.0,263,0.0
2716,1400.0,2.0,1.0,0.03,4.0,364,0.0
2717,550.0,1.0,3.0,0.07,2.0,0,0.0
2718,215.0,1.0,54.0,1.32,1.0,108,11.0
2719,550.0,1.0,2.0,0.05,2.0,364,1.0
2720,350.0,1.0,2.0,0.05,2.0,0,0.0
2721,600.0,1.0,89.0,2.18,5.0,358,33.0
2722,350.0,5.0,0.0,1.3,4.0,363,0.0
2723,1176.0,7.0,8.0,0.2,2.0,363,0.0
2724,370.0,3.0,0.0,1.3,4.0,364,0.0
2725,614.0,1.0,81.0,1.98,8.0,357,18.0
